_id,userId,skillMode,skills,rateYourself,driveLink
6613e87c9d949ae738fcb876,6613bc139d949ae738fc75db,previouslyGained,Python,2,https://www.massey-obrien.com/
6613e87c9d949ae738fcb877,6613bc139d949ae738fc75db,personalProjects,Slides,1,http://www.johnson.org/
6613e87c9d949ae738fcb878,6613bc139d949ae738fc75dc,previouslyGained,AWS Lambda,2,https://www.pruitt.com/
6613e87c9d949ae738fcb879,6613bc139d949ae738fc75dc,personalProjects,React Native,4,http://www.mcneil.net/
6613e87c9d949ae738fcb87a,6613bc139d949ae738fc75dc,personalProjects,Alteryx,2,https://www.martinez.org/
6613e87c9d949ae738fcb87b,6613bc139d949ae738fc75dd,collaborativeLearning,Project Mgmt,3,http://stewart-garrett.org/
6613e87c9d949ae738fcb87c,6613bc139d949ae738fc75dd,collaborativeLearning,Slides,2,http://fuller.biz/
6613e87c9d949ae738fcb87d,6613bc139d949ae738fc75dd,previouslyGained,Project Mgmt,3,https://www.parker.net/
6613e87c9d949ae738fcb87e,6613bc139d949ae738fc75de,personalProjects,Presenting,2,https://www.gaines.com/
6613e87c9d949ae738fcb87f,6613bc139d949ae738fc75de,youtube,AWS Lambda,1,http://www.keller.com/
6613e87c9d949ae738fcb880,6613bc139d949ae738fc75de,previouslyGained,AWS Lambda,1,https://briggs.biz/
6613e87c9d949ae738fcb881,6613bc139d949ae738fc75df,youtube,PHP,1,http://www.wilson-reyes.net/
6613e87c9d949ae738fcb882,6613bc139d949ae738fc75df,collaborativeLearning,Angular,1,http://www.taylor.com/
6613e87c9d949ae738fcb883,6613bc139d949ae738fc75df,previouslyGained,Angular,2,http://cabrera.biz/
6613e87c9d949ae738fcb884,6613bc139d949ae738fc75e0,collaborativeLearning,AWS Lambda,2,https://rodriguez.com/
6613e87c9d949ae738fcb885,6613bc139d949ae738fc75e0,personalProjects,Snowflake,2,http://johnson-stafford.com/
6613e87c9d949ae738fcb886,6613bc139d949ae738fc75e0,youtube,Alteryx,1,http://www.williamson.com/
6613e87c9d949ae738fcb887,6613bc139d949ae738fc75e1,personalProjects,Snowflake,2,http://www.forbes-weaver.com/
6613e87c9d949ae738fcb888,6613bc139d949ae738fc75e1,previouslyGained,AWS,4,https://www.henderson.com/
6613e87c9d949ae738fcb889,6613bc139d949ae738fc75e1,personalProjects,React Native,1,http://www.hoffman-jones.com/
6613e87c9d949ae738fcb88a,6613bc139d949ae738fc75e2,personalProjects,PHP,4,https://www.mcintosh-lin.biz/
6613e87c9d949ae738fcb88b,6613bc139d949ae738fc75e2,previouslyGained,AWS Lambda,5,https://www.kennedy-hudson.org/
6613e87c9d949ae738fcb88c,6613bc139d949ae738fc75e2,youtube,ADF,5,https://www.mcneil-sanchez.com/
6613e87c9d949ae738fcb88d,6613bc139d949ae738fc75e3,youtube,Slides,3,https://smith.com/
6613e87c9d949ae738fcb88e,6613bc139d949ae738fc75e3,personalProjects,Presenting,1,http://www.chapman.com/
6613e87c9d949ae738fcb88f,6613bc139d949ae738fc75e3,previouslyGained,Power BI,3,https://jacobs.com/
6613e87c9d949ae738fcb890,6613bc139d949ae738fc75e4,previouslyGained,Alteryx,5,https://singh.com/
6613e87c9d949ae738fcb891,6613bc139d949ae738fc75e4,collaborativeLearning,Alteryx,2,https://www.kennedy-stevenson.com/
6613e87c9d949ae738fcb892,6613bc139d949ae738fc75e4,previouslyGained,Snowflake,1,https://www.rodriguez.com/
6613e87c9d949ae738fcb893,6613bc139d949ae738fc75e5,previouslyGained,Presenting,1,https://taylor.com/
6613e87c9d949ae738fcb894,6613bc139d949ae738fc75e5,collaborativeLearning,AWS,4,https://www.caldwell-freeman.com/
6613e87c9d949ae738fcb895,6613bc139d949ae738fc75e5,collaborativeLearning,ADF,3,https://www.carey.com/
6613e87c9d949ae738fcb896,6613bc139d949ae738fc75e6,personalProjects,Project Mgmt,3,http://www.williams.com/
6613e87c9d949ae738fcb897,6613bc139d949ae738fc75e6,personalProjects,Python,4,http://anderson.com/
6613e87c9d949ae738fcb898,6613bc139d949ae738fc75e6,personalProjects,Slides,1,https://holmes.com/
6613e87c9d949ae738fcb899,6613bc139d949ae738fc75e7,youtube,PHP,4,https://coleman.com/
6613e87c9d949ae738fcb89a,6613bc139d949ae738fc75e7,collaborativeLearning,AWS,1,https://hoover.com/
6613e87c9d949ae738fcb89b,6613bc139d949ae738fc75e7,previouslyGained,Python,2,https://mitchell-cooper.com/
6613e87c9d949ae738fcb89c,6613bc139d949ae738fc75e8,youtube,AWS Lambda,5,https://www.downs.com/
6613e87c9d949ae738fcb89d,6613bc139d949ae738fc75e8,collaborativeLearning,AWS,4,http://schultz.net/
6613e87c9d949ae738fcb89e,6613bc139d949ae738fc75e8,youtube,AWS Lambda,1,http://www.brown.com/
6613e87c9d949ae738fcb89f,6613bc139d949ae738fc75e9,personalProjects,React Native,4,https://sawyer.com/
6613e87c9d949ae738fcb8a0,6613bc139d949ae738fc75e9,collaborativeLearning,Slides,1,http://www.foster.com/
6613e87c9d949ae738fcb8a1,6613bc139d949ae738fc75e9,collaborativeLearning,Angular,3,http://reynolds.com/
6613e87c9d949ae738fcb8a2,6613bc139d949ae738fc75ea,personalProjects,React Native,2,http://perry-vasquez.biz/
6613e87c9d949ae738fcb8a3,6613bc139d949ae738fc75ea,personalProjects,Angular,5,https://www.ellis.info/
6613e87c9d949ae738fcb8a4,6613bc139d949ae738fc75ea,youtube,AWS Lambda,4,http://www.white.biz/
6613e87c9d949ae738fcb8a5,6613bc139d949ae738fc75eb,collaborativeLearning,Presenting,1,http://farley.net/
6613e87c9d949ae738fcb8a6,6613bc139d949ae738fc75eb,personalProjects,React Native,2,https://mcgee-fowler.com/
6613e87c9d949ae738fcb8a7,6613bc139d949ae738fc75eb,personalProjects,Snowflake,2,http://www.fisher.biz/
6613e87c9d949ae738fcb8a8,6613bc139d949ae738fc75ec,personalProjects,Snowflake,2,http://www.andrews-smith.net/
6613e87c9d949ae738fcb8a9,6613bc139d949ae738fc75ec,previouslyGained,Power BI,5,https://vaughn.com/
6613e87c9d949ae738fcb8aa,6613bc139d949ae738fc75ec,personalProjects,Presenting,4,http://www.baker.biz/
6613e87c9d949ae738fcb8ab,6613bc139d949ae738fc75ed,youtube,Power BI,1,http://erickson.com/
6613e87c9d949ae738fcb8ac,6613bc139d949ae738fc75ed,youtube,Python,2,http://www.ramirez-carr.com/
6613e87c9d949ae738fcb8ad,6613bc139d949ae738fc75ed,previouslyGained,Presenting,5,https://www.stone-thompson.biz/
6613e87d9d949ae738fcb8ae,6613bc139d949ae738fc75ee,collaborativeLearning,Snowflake,3,http://www.reyes-peterson.info/
6613e87d9d949ae738fcb8af,6613bc139d949ae738fc75ee,previouslyGained,Snowflake,2,http://conley.com/
6613e87d9d949ae738fcb8b0,6613bc139d949ae738fc75ee,previouslyGained,Angular,5,http://www.palmer.com/
6613e87d9d949ae738fcb8b1,6613bc149d949ae738fc75ef,youtube,Slides,3,http://www.johnson-williams.com/
6613e87d9d949ae738fcb8b2,6613bc149d949ae738fc75ef,youtube,Power BI,3,https://www.hall-gutierrez.info/
6613e87d9d949ae738fcb8b3,6613bc149d949ae738fc75ef,personalProjects,Angular,1,https://www.barr-williams.com/
6613e87d9d949ae738fcb8b4,6613bc149d949ae738fc75f0,personalProjects,PHP,1,https://www.boone-foster.biz/
6613e87d9d949ae738fcb8b5,6613bc149d949ae738fc75f0,personalProjects,AWS Lambda,2,http://www.mueller-sandoval.com/
6613e87d9d949ae738fcb8b6,6613bc149d949ae738fc75f0,personalProjects,Project Mgmt,4,http://vargas.com/
6613e87d9d949ae738fcb8b7,6613bc149d949ae738fc75f1,youtube,Python,2,http://www.anderson.com/
6613e87d9d949ae738fcb8b8,6613bc149d949ae738fc75f1,previouslyGained,ADF,4,http://reese-silva.com/
6613e87d9d949ae738fcb8b9,6613bc149d949ae738fc75f1,youtube,Alteryx,3,http://perez.com/
6613e87d9d949ae738fcb8ba,6613bc149d949ae738fc75f2,previouslyGained,Project Mgmt,2,https://white.com/
6613e87d9d949ae738fcb8bb,6613bc149d949ae738fc75f2,personalProjects,ADF,5,http://www.warren-ramirez.com/
6613e87d9d949ae738fcb8bc,6613bc149d949ae738fc75f2,previouslyGained,Alteryx,3,https://wheeler.com/
6613e87d9d949ae738fcb8bd,6613bc149d949ae738fc75f3,personalProjects,Power BI,1,https://www.lawson.com/
6613e87d9d949ae738fcb8be,6613bc149d949ae738fc75f3,previouslyGained,Angular,1,http://sullivan-cabrera.com/
6613e87d9d949ae738fcb8bf,6613bc149d949ae738fc75f3,personalProjects,Slides,3,http://www.johnson.com/
6613e87d9d949ae738fcb8c0,6613bc149d949ae738fc75f4,collaborativeLearning,Python,2,http://nelson.org/
6613e87d9d949ae738fcb8c1,6613bc149d949ae738fc75f4,previouslyGained,Snowflake,2,http://www.coleman.com/
6613e87d9d949ae738fcb8c2,6613bc149d949ae738fc75f4,previouslyGained,PHP,5,https://holland-simmons.biz/
6613e87d9d949ae738fcb8c3,6613bc149d949ae738fc75f5,collaborativeLearning,ADF,4,http://www.perez-baker.com/
6613e87d9d949ae738fcb8c4,6613bc149d949ae738fc75f5,collaborativeLearning,ADF,2,http://www.flores.biz/
6613e87d9d949ae738fcb8c5,6613bc149d949ae738fc75f5,youtube,Presenting,2,http://carpenter.com/
6613e87d9d949ae738fcb8c6,6613bc149d949ae738fc75f6,youtube,AWS Lambda,3,https://www.lee-rodriguez.com/
6613e87d9d949ae738fcb8c7,6613bc149d949ae738fc75f6,personalProjects,AWS,3,http://www.lopez.net/
6613e87d9d949ae738fcb8c8,6613bc149d949ae738fc75f6,previouslyGained,Power BI,2,https://herman.net/
6613e87d9d949ae738fcb8c9,6613bc149d949ae738fc75f7,personalProjects,Python,1,https://www.brown.com/
6613e87d9d949ae738fcb8ca,6613bc149d949ae738fc75f7,personalProjects,React,5,http://www.harris.com/
6613e87d9d949ae738fcb8cb,6613bc149d949ae738fc75f7,personalProjects,Alteryx,5,http://dixon-rhodes.info/
6613e87d9d949ae738fcb8cc,6613bc149d949ae738fc75f8,previouslyGained,Snowflake,5,https://gonzalez.info/
6613e87d9d949ae738fcb8cd,6613bc149d949ae738fc75f8,youtube,AWS Lambda,3,https://weeks.org/
6613e87d9d949ae738fcb8ce,6613bc149d949ae738fc75f8,personalProjects,Power BI,1,https://www.curtis.com/
6613e87d9d949ae738fcb8cf,6613bc149d949ae738fc75f9,youtube,Python,1,https://medina-hall.com/
6613e87d9d949ae738fcb8d0,6613bc149d949ae738fc75f9,youtube,Presenting,4,https://www.smith-bowman.com/
6613e87d9d949ae738fcb8d1,6613bc149d949ae738fc75f9,youtube,AWS,1,http://www.meyer.org/
6613e87d9d949ae738fcb8d2,6613bc149d949ae738fc75fa,collaborativeLearning,React,2,https://maldonado.com/
6613e87d9d949ae738fcb8d3,6613bc149d949ae738fc75fa,personalProjects,React Native,5,https://www.lara-richards.biz/
6613e87d9d949ae738fcb8d4,6613bc149d949ae738fc75fa,youtube,Alteryx,5,http://www.copeland-bailey.com/
6613e87d9d949ae738fcb8d5,6613bc149d949ae738fc75fb,youtube,Angular,1,https://www.paul.biz/
6613e87d9d949ae738fcb8d6,6613bc149d949ae738fc75fb,previouslyGained,AWS,1,https://www.tucker-allen.com/
6613e87d9d949ae738fcb8d7,6613bc149d949ae738fc75fb,youtube,Project Mgmt,2,https://gonzales.com/
6613e87d9d949ae738fcb8d8,6613bc149d949ae738fc75fc,collaborativeLearning,AWS Lambda,4,http://www.nguyen-ramos.com/
6613e87d9d949ae738fcb8d9,6613bc149d949ae738fc75fc,youtube,PHP,1,https://www.lewis-bell.com/
6613e87d9d949ae738fcb8da,6613bc149d949ae738fc75fc,collaborativeLearning,Python,3,https://miller.com/
6613e87d9d949ae738fcb8db,6613bc149d949ae738fc75fd,youtube,React Native,5,https://www.johnson.com/
6613e87d9d949ae738fcb8dc,6613bc149d949ae738fc75fd,personalProjects,Alteryx,2,https://williams.com/
6613e87d9d949ae738fcb8dd,6613bc149d949ae738fc75fd,previouslyGained,Python,1,http://www.moore-lopez.info/
6613e87d9d949ae738fcb8de,6613bc149d949ae738fc75fe,previouslyGained,React,3,http://cox.net/
6613e87d9d949ae738fcb8df,6613bc149d949ae738fc75fe,previouslyGained,Project Mgmt,5,http://www.mata.com/
6613e87d9d949ae738fcb8e0,6613bc149d949ae738fc75fe,collaborativeLearning,Alteryx,2,https://white.com/
6613e87d9d949ae738fcb8e1,6613bc149d949ae738fc75ff,collaborativeLearning,Alteryx,4,https://www.gilbert.com/
6613e87d9d949ae738fcb8e2,6613bc149d949ae738fc75ff,previouslyGained,PHP,3,https://fleming-kirby.com/
6613e87d9d949ae738fcb8e3,6613bc149d949ae738fc75ff,personalProjects,PHP,1,http://travis.com/
6613e87d9d949ae738fcb8e4,6613bc149d949ae738fc7600,previouslyGained,Angular,5,http://walton.com/
6613e87d9d949ae738fcb8e5,6613bc149d949ae738fc7600,collaborativeLearning,React,2,http://www.kelly.info/
6613e87d9d949ae738fcb8e6,6613bc149d949ae738fc7600,collaborativeLearning,Presenting,4,http://carter-williams.org/
6613e87d9d949ae738fcb8e7,6613bc149d949ae738fc7601,collaborativeLearning,React,3,https://thompson-brown.net/
6613e87d9d949ae738fcb8e8,6613bc149d949ae738fc7601,previouslyGained,Angular,4,http://www.davis-elliott.org/
6613e87d9d949ae738fcb8e9,6613bc149d949ae738fc7601,personalProjects,Project Mgmt,3,http://www.nolan.net/
6613e87d9d949ae738fcb8ea,6613bc149d949ae738fc7602,personalProjects,Presenting,5,https://www.gordon.com/
6613e87d9d949ae738fcb8eb,6613bc149d949ae738fc7602,collaborativeLearning,PHP,5,https://floyd.com/
6613e87d9d949ae738fcb8ec,6613bc149d949ae738fc7602,personalProjects,Project Mgmt,4,http://day.com/
6613e87d9d949ae738fcb8ed,6613bc149d949ae738fc7603,collaborativeLearning,AWS,4,https://terrell.info/
6613e87d9d949ae738fcb8ee,6613bc149d949ae738fc7603,youtube,AWS Lambda,5,http://sanchez-wallace.com/
6613e87d9d949ae738fcb8ef,6613bc149d949ae738fc7603,youtube,Python,2,https://osborn-wilson.com/
6613e87d9d949ae738fcb8f0,6613bc149d949ae738fc7604,youtube,AWS Lambda,1,https://www.mejia.com/
6613e87d9d949ae738fcb8f1,6613bc149d949ae738fc7604,youtube,ADF,2,http://www.taylor.com/
6613e87d9d949ae738fcb8f2,6613bc149d949ae738fc7604,previouslyGained,React,1,https://knight.org/
6613e87d9d949ae738fcb8f3,6613bc149d949ae738fc7605,collaborativeLearning,AWS,3,https://www.mccarty.com/
6613e87d9d949ae738fcb8f4,6613bc149d949ae738fc7605,previouslyGained,React Native,4,https://dixon.biz/
6613e87d9d949ae738fcb8f5,6613bc149d949ae738fc7605,previouslyGained,Python,5,http://brown-white.com/
6613e87d9d949ae738fcb8f6,6613bc149d949ae738fc7606,youtube,Angular,1,http://www.singleton.com/
6613e87d9d949ae738fcb8f7,6613bc149d949ae738fc7606,collaborativeLearning,PHP,4,http://wilson.com/
6613e87d9d949ae738fcb8f8,6613bc149d949ae738fc7606,collaborativeLearning,Angular,1,https://mendez-olson.com/
6613e87e9d949ae738fcb8f9,6613bc149d949ae738fc7607,personalProjects,Project Mgmt,2,http://singh.com/
6613e87e9d949ae738fcb8fa,6613bc149d949ae738fc7607,personalProjects,Power BI,3,http://simon.com/
6613e87e9d949ae738fcb8fb,6613bc149d949ae738fc7607,youtube,Python,3,http://williams.info/
6613e87e9d949ae738fcb8fc,6613bc149d949ae738fc7608,previouslyGained,Presenting,3,https://morales.com/
6613e87e9d949ae738fcb8fd,6613bc149d949ae738fc7608,personalProjects,Python,1,https://www.taylor.com/
6613e87e9d949ae738fcb8fe,6613bc149d949ae738fc7608,youtube,Slides,3,http://www.rodriguez.biz/
6613e87e9d949ae738fcb8ff,6613bc149d949ae738fc7609,collaborativeLearning,PHP,5,https://www.harrison.biz/
6613e87e9d949ae738fcb900,6613bc149d949ae738fc7609,youtube,Project Mgmt,2,https://www.barker-flores.com/
6613e87e9d949ae738fcb901,6613bc149d949ae738fc7609,personalProjects,Presenting,1,https://sanchez.net/
6613e87e9d949ae738fcb902,6613bc149d949ae738fc760a,personalProjects,Project Mgmt,1,https://www.jackson.biz/
6613e87e9d949ae738fcb903,6613bc149d949ae738fc760a,collaborativeLearning,Project Mgmt,5,http://steele.com/
6613e87e9d949ae738fcb904,6613bc149d949ae738fc760a,collaborativeLearning,AWS Lambda,2,http://www.bowers-hunter.org/
6613e87e9d949ae738fcb905,6613bc149d949ae738fc760b,previouslyGained,PHP,5,https://www.tyler-robertson.com/
6613e87e9d949ae738fcb906,6613bc149d949ae738fc760b,collaborativeLearning,Power BI,5,https://beck.com/
6613e87e9d949ae738fcb907,6613bc149d949ae738fc760b,previouslyGained,Angular,4,http://scott.com/
6613e87e9d949ae738fcb908,6613bc149d949ae738fc760c,previouslyGained,ADF,5,https://griffith.biz/
6613e87e9d949ae738fcb909,6613bc149d949ae738fc760c,personalProjects,AWS Lambda,5,http://huerta.com/
6613e87e9d949ae738fcb90a,6613bc149d949ae738fc760c,youtube,AWS Lambda,3,https://www.morgan-mejia.com/
6613e87e9d949ae738fcb90b,6613bc149d949ae738fc760d,personalProjects,React Native,1,http://www.jones.biz/
6613e87e9d949ae738fcb90c,6613bc149d949ae738fc760d,previouslyGained,Alteryx,3,https://www.moore.com/
6613e87e9d949ae738fcb90d,6613bc149d949ae738fc760d,previouslyGained,Slides,4,http://www.ford-weaver.com/
6613e87e9d949ae738fcb90e,6613bc149d949ae738fc760e,personalProjects,Python,3,http://www.jones.net/
6613e87e9d949ae738fcb90f,6613bc149d949ae738fc760e,collaborativeLearning,AWS Lambda,2,https://www.morales.info/
6613e87e9d949ae738fcb910,6613bc149d949ae738fc760e,personalProjects,Python,5,https://www.mcgrath.com/
6613e87e9d949ae738fcb911,6613bc149d949ae738fc760f,collaborativeLearning,AWS Lambda,5,https://powell-boone.info/
6613e87e9d949ae738fcb912,6613bc149d949ae738fc760f,youtube,AWS,3,http://cox.com/
6613e87e9d949ae738fcb913,6613bc149d949ae738fc760f,previouslyGained,Power BI,3,https://reyes.org/
6613e87e9d949ae738fcb914,6613bc149d949ae738fc7610,youtube,AWS Lambda,5,https://cooper-lane.com/
6613e87e9d949ae738fcb915,6613bc149d949ae738fc7610,collaborativeLearning,React Native,4,https://www.holmes.net/
6613e87e9d949ae738fcb916,6613bc149d949ae738fc7610,collaborativeLearning,AWS Lambda,3,https://www.robinson.com/
6613e87e9d949ae738fcb917,6613bc149d949ae738fc7611,collaborativeLearning,Power BI,4,https://www.waters.com/
6613e87e9d949ae738fcb918,6613bc149d949ae738fc7611,collaborativeLearning,Power BI,5,https://stewart.com/
6613e87e9d949ae738fcb919,6613bc149d949ae738fc7611,personalProjects,React Native,3,http://www.schultz.com/
6613e87e9d949ae738fcb91a,6613bc159d949ae738fc7612,personalProjects,ADF,1,http://www.lopez-snyder.info/
6613e87e9d949ae738fcb91b,6613bc159d949ae738fc7612,personalProjects,Angular,2,http://www.turner-meyers.com/
6613e87e9d949ae738fcb91c,6613bc159d949ae738fc7612,collaborativeLearning,Python,2,https://hall.com/
